,CDW,CDWOD,t,S00,S01,S02,S03,S04,S05,rid
0,0.02792866264711557,0.02792866264711557,0,1.3212887082536717,1.308385236050032,1.3968018446521795,1.3148214948225017,1.3885610754999906,1.2650811809636167,F1
1,0.03145518786820007,0.03145518786820007,4,1.2569060221517483,1.3076066499778494,1.3945211719861415,1.271231343580764,1.3469387918088715,1.2635259087723107,F1
2,0.03887871071051551,0.03887871071051551,8,1.185820970471725,1.3063891260700935,1.3914799620135627,1.2133130556779554,1.3044091383528662,1.2616073693135237,F1
3,0.04834597048461871,0.04834597048461871,12,1.1078561531807423,1.304977067162765,1.3881864860823205,1.1391471209736945,1.2569767458987753,1.2590324015246148,F1
4,0.06008927413174475,0.06008927413174475,16,1.0066201172771863,1.3029303852112133,1.383091445292339,1.0597849432930329,1.194073720359238,1.2557943883684761,F1
5,0.07427799940747168,0.07427799940747168,20,0.8822910104677311,1.3004347641656089,1.3760294891088602,0.9642101695115347,1.117451077768008,1.251096651169427,F1
6,0.09112671998828545,0.09112671998828545,24,0.7415704681913501,1.2970000580161256,1.3647879969294463,0.8618103781010734,1.0231055218399094,1.244023660826302,F1
7,0.11077676000032946,0.11077676000032946,28,0.5830133478199165,1.2925663379063617,1.350552136688225,0.7453993617048214,0.917208936863129,1.2361004496146302,F1
8,0.1325303912060702,0.1325303912060702,32,0.4286616485328173,1.285931378262606,1.3263698532135204,0.6152002220698286,0.8004729412218855,1.224381627528805,F1
9,0.155940638597712,0.155940638597712,36,0.28336974090769035,1.2740209580121493,1.295800688952607,0.48221241505788665,0.6810398259646474,1.2082102940039445,F1
10,0.18032902354103866,0.18032902354103866,40,0.15989436755084072,1.2573267419977376,1.2339521717751194,0.3587169213020056,0.5640707072410764,1.1847910272836957,F1
11,0.20504607822886556,0.20504607822886556,44,0.07352481575224848,1.2319210514533303,1.131093300610558,0.25234959092875703,0.4493761164684921,1.153152587074244,F1
12,0.2310603960506555,0.2310603960506555,48,0.028173495101414685,1.187203339728223,0.9580352909747103,0.16625416592075729,0.33449903552225324,1.1033598154464597,F1
13,0.25905760353090374,0.25905760353090374,52,0.010142544377654467,1.116364102608545,0.748115637415059,0.1022138310691035,0.22865693947743873,1.030314676852929,F1
14,0.28879744085480724,0.28879744085480724,56,0.0029931431884760024,1.0288874867191333,0.5070912951579477,0.054324333705648355,0.1565517869004103,0.910467886506788,F1
15,0.31914020254229725,0.31914020254229725,60,0.0008850016832135151,0.9206517090450195,0.3165290423285639,0.029246150995669764,0.0980394259361619,0.7526946043649951,F1
16,0.35031270454867236,0.35031270454867236,64,0.00023999296706548722,0.731597442779424,0.16037706664398954,0.014389660008828895,0.05824790283602735,0.5476377577601065,F1
17,0.3829523932703618,0.3829523932703618,68,4.7811560855204354e-05,0.498613230962991,0.06649121310896079,0.006413939581389599,0.0312689858450183,0.34067109474028445,F1
18,0.41302745021772186,0.41302745021772186,72,7.5012624275793805e-06,0.22350195099815634,0.023377013325795067,0.0026539494678268025,0.01614079113762947,0.1808086338372227,F1
