,CDW,CDWOD,t,S00,S01,S02,S03,S04,S05,rid
0,0.04458859574497962,0.04458859574497962,0,1.3869130706976098,1.460922887643175,1.4301453539145679,1.2705892526601001,1.3992862185110417,1.484687665152883,F1
1,0.055768931679659614,0.055768931679659614,4,1.3857332366146624,1.3649040496936338,1.2966306507981789,1.1657736492045785,1.2880863411081918,1.4836970253332213,F1
2,0.07947777511183783,0.07947777511183783,8,1.3848435273210649,1.2264313306982098,1.1227772942256193,1.0427153556590647,1.1255652651799262,1.4823007302545694,F1
3,0.1152755481202026,0.1152755481202026,12,1.3820989171503895,1.0561056203092625,0.8744595132736203,0.8520612304492622,0.904691892275704,1.480089455915068,F1
4,0.16466465437218727,0.16466465437218727,16,1.378605642085567,0.8322804857744173,0.5549236004091256,0.5815622329207333,0.6070411126464696,1.4755853878025857,F1
5,0.23026010007889758,0.23026010007889758,20,1.374785394799405,0.5411386281593884,0.2503618963767809,0.1992143969434634,0.23975759414117,1.466512245983564,F1
6,0.29225160080520585,0.29225160080520585,24,1.370348497266201,0.2701412736333231,0.06428573443146574,0.015902052386288282,0.028157465681147867,1.4384387055521184,F1
7,0.328793314244812,0.328793314244812,28,1.3640244647776822,0.0955021085843018,0.009141926672091481,9.584483885624392e-05,0.0010211328429580474,1.3736952796539454,F1
8,0.34790522508535343,0.34790522508535343,32,1.3598626652422698,0.02358270387779885,0.0008477426914549355,3.3119601594853285e-07,2.2862642790433987e-05,1.2296573468116765,F1
9,0.3641943386497855,0.3641943386497855,36,1.34717025540848,0.005649230500613263,6.417413852870476e-05,0.0,5.452660103934066e-07,0.9749108937583023,F1
10,0.3797067503199709,0.3797067503199709,40,1.330160697236103,0.0012206356434551267,6.0892833795902035e-06,0.0,6.806142514502997e-09,0.7344594911731086,F1
11,0.3943401202116785,0.3943401202116785,44,1.3122909290508566,0.00023842651292667403,4.934218836255511e-07,0.0,0.0,0.5148571988355083,F1
12,0.40665306681748603,0.40665306681748603,48,1.2860581255672516,4.328106938354028e-05,3.328446756836635e-08,0.0,0.0,0.36228502966507753,F1
13,0.41665532086936136,0.41665532086936136,52,1.252464143207246,7.733391955405197e-06,1.176012723444878e-09,0.0,0.0,0.2384423733366618,F1
14,0.425198447413487,0.425198447413487,56,1.2001926757182533,1.2308099343923062e-06,0.0,0.0,0.0,0.15170767291259857,F1
15,0.43331400968279665,0.43331400968279665,60,1.1016143951259383,2.3087432375258815e-07,0.0,0.0,0.0,0.09403222510561135,F1
16,0.44068122983944147,0.44068122983944147,64,1.0118238980141196,3.176466476843623e-08,0.0,0.0,0.0,0.051393019909720665,F1
17,0.44940078880517,0.44940078880517,68,0.8406801682150752,4.809662639602229e-09,0.0,0.0,0.0,0.025535668397182746,F1
18,0.4580291814020421,0.4580291814020421,72,0.7016758466416652,5.073074220491433e-11,0.0,0.0,0.0,0.012638189705298656,F1
19,0.46542784898194967,0.46542784898194967,76,0.5746038245958383,0.0,0.0,0.0,0.0,0.007012963250824721,F1
20,0.47213798159538184,0.47213798159538184,80,0.4411843859040334,0.0,0.0,0.0,0.0,0.003605814425228516,F1
21,0.48011524875908057,0.48011524875908057,84,0.28250736579827107,0.0,0.0,0.0,0.0,0.0018647132864493857,F1
22,0.48630909616722906,0.48630909616722906,88,0.18335547793970464,0.0,0.0,0.0,0.0,0.001005211958631344,F1
23,0.4911266816094104,0.4911266816094104,92,0.10822248329913046,0.0,0.0,0.0,0.0,0.0005504261598445336,F1
24,0.4944422835890688,0.4944422835890688,96,0.05415303418310617,0.0,0.0,0.0,0.0,0.0002619343131071085,F1
25,0.49673673456896605,0.49673673456896605,100,0.024602555797929488,0.0,0.0,0.0,0.0,0.00013800850637419725,F1
26,0.49787143842515735,0.49787143842515735,104,0.008998640486332487,0.0,0.0,0.0,0.0,7.219731761561695e-05,F1
27,0.4983541272440513,0.4983541272440513,108,0.003716932724996293,0.0,0.0,0.0,0.0,3.762536621906279e-05,F1
28,0.49840860838204143,0.49840860838204143,112,0.0017501881831039642,0.0,0.0,0.0,0.0,1.947890485834366e-05,F1
29,0.4982789818690193,0.4982789818690193,116,0.0007389952275375837,0.0,0.0,0.0,0.0,1.0215655593093188e-05,F1
30,0.49807027404876913,0.49807027404876913,120,0.0003481275321316747,0.0,0.0,0.0,0.0,5.674574822182664e-06,F1
31,0.4978299844275596,0.4978299844275596,124,9.401915290174175e-05,0.0,0.0,0.0,0.0,3.2999249538723306e-06,F1
32,0.49757380045922867,0.49757380045922867,128,4.021019524012883e-05,0.0,0.0,0.0,0.0,2.012992204078961e-06,F1
33,0.49731034200872015,0.49731034200872015,132,1.2898281218514356e-05,0.0,0.0,0.0,0.0,9.600709642147689e-07,F1
34,0.4970441086670868,0.4970441086670868,136,4.786213430265541e-06,0.0,0.0,0.0,0.0,5.059840833664748e-07,F1
35,0.4967768668823459,0.4967768668823459,140,2.3047220438437276e-06,0.0,0.0,0.0,0.0,2.604103765941522e-07,F1
36,0.49650933421533633,0.49650933421533633,144,9.662225749167123e-07,0.0,0.0,0.0,0.0,1.428279631475177e-07,F1
37,0.49624179758891473,0.49624179758891473,148,3.0946018243185926e-07,0.0,0.0,0.0,0.0,7.800655355989235e-08,F1
38,0.030717978583693135,0.030717978583693135,0,1.2543215092642888,1.3757517123238983,1.180661505636412,1.5407993633371129,1.3296371515565053,1.4794465533984815,F2
39,0.038046194206487347,0.038046194206487347,4,1.2537694676749758,1.3015572247820317,1.0967066799713254,1.4715443563348116,1.253741030031215,1.4786938690330285,F2
40,0.05414937417907814,0.05414937417907814,8,1.2527596613341836,1.2097226375421521,0.9806986531740454,1.3817178765590459,1.14952018437575,1.4773828094085988,F2
41,0.07845717718203506,0.07845717718203506,12,1.2511659940872637,1.0847735892704553,0.8168412804598474,1.2445691495093316,0.9971035090311277,1.475302257243681,F2
42,0.11279301718798217,0.11279301718798217,16,1.2494744445408934,0.9103534697091326,0.61430720797456,1.0576275300393165,0.7988038139917131,1.4716874494354868,F2
43,0.157682635789097,0.157682635789097,20,1.2476481670553843,0.6979172887416261,0.3685511963857543,0.8077511555702237,0.5225130755051101,1.4660956158072103,F2
44,0.21495372033129512,0.21495372033129512,24,1.2446663838292455,0.45448132436457545,0.15901657476107522,0.41876848301103636,0.2130142656955882,1.4544661131240773,F2
45,0.2726823309515481,0.2726823309515481,28,1.2395280377381925,0.2093069130274559,0.03705822011345742,0.08189421668408489,0.028707346756866522,1.4215853276795591,F2
46,0.311632289570252,0.311632289570252,32,1.2333711558988183,0.07202453412419509,0.005732752766725369,0.0012787248455339284,0.0016291791909741297,1.3399385096265026,F2
47,0.33219031985924147,0.33219031985924147,36,1.2236870804585982,0.01766358485631551,0.000639998358800208,7.183120908340538e-06,5.829169853502023e-05,1.1871441169286265,F2
48,0.3480481898920169,0.3480481898920169,40,1.2152444306981827,0.004626870159141708,5.9570189550308975e-05,2.0937324705098205e-08,1.82382595541976e-06,0.9258959620409265,F2
49,0.3633796933249274,0.3633796933249274,44,1.2056998301195596,0.0010173336263903563,5.377731325809655e-06,0.0,6.539279583357727e-08,0.7036101298923898,F2
50,0.3751081080979426,0.3751081080979426,48,1.190292014189038,0.00021580261115718263,4.987998380475234e-07,0.0,1.0833327324450328e-09,0.5472448599751788,F2
51,0.3852322734221911,0.3852322734221911,52,1.168824841268615,4.23015842925345e-05,3.007944283307538e-08,0.0,0.0,0.41020038646607127,F2
52,0.39488271291114174,0.39488271291114174,56,1.130310076742891,7.3500497807321275e-06,1.9172192586543833e-09,0.0,0.0,0.28656601171857937,F2
53,0.40224665062469706,0.40224665062469706,60,1.1042449633213538,1.312737034569834e-06,0.0,0.0,0.0,0.20386991021058173,F2
54,0.40839391332821917,0.40839391332821917,64,1.0801459703403997,2.652471634935374e-07,0.0,0.0,0.0,0.12817286247022044,F2
55,0.41430896505536624,0.41430896505536624,68,1.0213646535464078,3.902762283841722e-08,0.0,0.0,0.0,0.07209317907138375,F2
56,0.4204218962705777,0.4204218962705777,72,0.9196576597512106,6.028502586032479e-09,0.0,0.0,0.0,0.04651300785261711,F2
57,0.4280869515424369,0.4280869515424369,76,0.7641038113070763,1.0325993500392678e-09,0.0,0.0,0.0,0.02987210996074517,F2
58,0.43613094471720765,0.43613094471720765,80,0.6285679556033544,0.0,0.0,0.0,0.0,0.01805222430950797,F2
59,0.44354073057757326,0.44354073057757326,84,0.46783857933435086,0.0,0.0,0.0,0.0,0.010035775074642449,F2
60,0.4517607702004596,0.4517607702004596,88,0.34278487815401093,0.0,0.0,0.0,0.0,0.005983116697788334,F2
61,0.4583222805084564,0.4583222805084564,92,0.2063595241737043,0.0,0.0,0.0,0.0,0.003662334130489083,F2
62,0.4645165751660321,0.4645165751660321,96,0.09875745844991625,0.0,0.0,0.0,0.0,0.0023433386500248546,F2
63,0.4690639733019197,0.4690639733019197,100,0.04680761761458148,0.0,0.0,0.0,0.0,0.00138608290631234,F2
64,0.47130674314667304,0.47130674314667304,104,0.021462216959848658,0.0,0.0,0.0,0.0,0.0007344354049263544,F2
65,0.4722815935732146,0.4722815935732146,108,0.012367857224030832,0.0,0.0,0.0,0.0,0.0003855228830360787,F2
66,0.4726764294256607,0.4726764294256607,112,0.005729086362826585,0.0,0.0,0.0,0.0,0.00021207972911381747,F2
67,0.47276193435620684,0.47276193435620684,116,0.0029156737392068838,0.0,0.0,0.0,0.0,0.00011948909438796472,F2
68,0.47267589583247177,0.47267589583247177,120,0.0015761847114653012,0.0,0.0,0.0,0.0,6.928472905354167e-05,F2
69,0.4725035448780564,0.4725035448780564,124,0.0007826841410177631,0.0,0.0,0.0,0.0,3.8219426768470506e-05,F2
70,0.47229322893340403,0.47229322893340403,128,0.0003733113577655229,0.0,0.0,0.0,0.0,2.3461752810105385e-05,F2
71,0.4720609940298937,0.4720609940298937,132,0.00017645952682966015,0.0,0.0,0.0,0.0,1.3854147603336464e-05,F2
72,0.4718185183921859,0.4718185183921859,136,7.44667627838708e-05,0.0,0.0,0.0,0.0,7.743080939639592e-06,F2
73,0.47156998405542216,0.47156998405542216,140,3.427639368535487e-05,0.0,0.0,0.0,0.0,4.055466696177368e-06,F2
74,0.4713184429328021,0.4713184429328021,144,1.4941637479816345e-05,0.0,0.0,0.0,0.0,2.048278620637705e-06,F2
75,0.4710655749785916,0.4710655749785916,148,8.411838339786656e-06,0.0,0.0,0.0,0.0,1.0590557979082607e-06,F2
76,0.015521975486929681,0.015521975486929681,0,1.3558080231368612,1.3453419027732707,1.2102175394702028,1.395920804639669,1.4511909623420545,1.3798351426122386,F3
77,0.0192174082296792,0.0192174082296792,4,1.3553707893129594,1.31121492743893,1.1635653831053707,1.3634106213689823,1.407936950204053,1.3795245122609503,F3
78,0.027650986514872855,0.027650986514872855,8,1.3548724596366577,1.2630689162535174,1.101845235372326,1.3143977756070486,1.353218526175441,1.3789968312188055,F3
79,0.040593641788730817,0.040593641788730817,12,1.3541792835155202,1.2017469168595163,1.0107557758827475,1.2406254609322438,1.2756578403587395,1.3781086289539755,F3
80,0.05921125669024988,0.05921125669024988,16,1.3530328007780863,1.1062428998849572,0.887467880605406,1.1422980722466591,1.1633653944144307,1.3767505720841935,F3
