,CDW,CDWOD,t,S00,S01,S02,S03,S04,S05,rid
0,0.013860872552612605,0.013860872552612605,0,1.3178244025855235,1.1969639641735474,1.302926652292169,1.2332337869879286,1.2781549612819,1.5120667484085266,F1
1,0.015017603762700964,0.015017603762700964,4,1.3169219211862944,1.1963752774239358,1.2522074996752917,1.231907293539618,1.2766322819992362,1.4934621426137387,F1
2,0.017653965492608344,0.017653965492608344,8,1.315786724809394,1.1960776025878315,1.1922233729905347,1.2310857459273672,1.2747247208150088,1.4689994244437172,F1
3,0.021284930756332376,0.021284930756332376,12,1.314429689234483,1.195522277612446,1.1208332170162918,1.2295304303735148,1.2726085922244568,1.4417741485601379,F1
4,0.025660454343103444,0.025660454343103444,16,1.3123620892955552,1.1949676205415092,1.0466835526404223,1.2279798635354766,1.2700839178248067,1.4073738515331267,F1
5,0.0307154268062584,0.0307154268062584,20,1.3102705484123436,1.1945656668887363,0.9645581806592055,1.2182977217229396,1.2669695096157445,1.3677835646955583,F1
6,0.03690703895374547,0.03690703895374547,24,1.3080907469277399,1.1931155978618961,0.8491573319859377,1.2171479896898592,1.2631627655342874,1.318043614019039,F1
7,0.04436216004763415,0.04436216004763415,28,1.3049481387604551,1.1922919252117807,0.7078731028120893,1.214147546015131,1.2585666194080622,1.2715248602690814,F1
8,0.052711028104850496,0.052711028104850496,32,1.3014640383319307,1.1901268598116141,0.5553258299695737,1.2113456308425605,1.2530737366528426,1.2250189702566312,F1
9,0.06196982732787105,0.06196982732787105,36,1.2980055844070881,1.1853948393160036,0.39139521363453134,1.2071292708890213,1.2470703650164734,1.1571159679240366,F1
10,0.07258204337373736,0.07258204337373736,40,1.2932344611698758,1.1804171518837616,0.23333626818207354,1.1956807452200553,1.2388127421857165,1.0815021515022776,F1
11,0.08424684155869089,0.08424684155869089,44,1.288146843383801,1.1698580782242198,0.11100981597052963,1.1652773944842572,1.230452195385469,0.9805319513393473,F1
12,0.0960070467573504,0.0960070467573504,48,1.2814531841632961,1.1414467074001862,0.03329164921203861,1.1560207680821701,1.2205293278523481,0.8829593267691958,F1
13,0.10586410313208675,0.10586410313208675,52,1.2742753581613495,1.122054857772609,0.006628431828830411,1.15115677376431,1.2095924742981015,0.7878926152231784,F1
14,0.11433052333597755,0.11433052333597755,56,1.2666037973898245,1.0967578410466834,0.0010463302610553746,1.1369400116666277,1.1974210990517198,0.6918767815746686,F1
15,0.12339834656474653,0.12339834656474653,60,1.258265759278195,1.0421580753263342,0.00017386426079969854,1.0908383709549134,1.1835185224067843,0.5981598044169754,F1
16,0.13313464628774707,0.13313464628774707,64,1.2478753735855388,0.997521471721906,1.7624964293274946e-05,1.0618417822051303,1.1678132146699123,0.5140105454760111,F1
17,0.14184167549845342,0.14184167549845342,68,1.237028183319199,0.9614359365388336,1.5078075307885068e-06,1.047374144382809,1.1536474379103852,0.42672992809789606,F1
18,0.14968766244442325,0.14968766244442325,72,1.2253257326957803,0.9342248438619943,1.1142742163617482e-07,1.0403247166748377,1.1377879872416314,0.3470461201649317,F1
19,0.15676404888671816,0.15676404888671816,76,1.2143311546233309,0.9161503811242147,1.0612822328471044e-08,1.029669234469092,1.1190026479538393,0.2813246585583185,F1
20,0.1627530877380518,0.1627530877380518,80,1.203565873826951,0.8870326727794283,0.0,1.0289084679190201,1.099232014587262,0.22793933613174466,F1
21,0.16943830348175232,0.16943830348175232,84,1.1939174291361168,0.8166278583319181,0.0,0.9917061534526282,1.075772964127554,0.1792041763760633,F1
22,0.1772939908949284,0.1772939908949284,88,1.1825545254103,0.7529538724614527,0.0,0.9464340544298238,1.0529150770664824,0.1368207624741467,F1
23,0.18496418039445928,0.18496418039445928,92,1.1690067084665796,0.6686223778585307,0.0,0.9359366367445183,1.0258618800910602,0.099743370646607,F1
24,0.19297011839069383,0.19297011839069383,96,1.1542372725488403,0.6164878689315283,0.0,0.8868396435155684,0.9925853141481159,0.07417316704457895,F1
25,0.20111302391360542,0.20111302391360542,100,1.1377008167497884,0.5603810300227441,0.0,0.8406272342605928,0.9572065721763133,0.05071980281937372,F1
26,0.20843861763275418,0.20843861763275418,104,1.121873880659598,0.5268157025886332,0.0,0.8034088972869227,0.9254205772233469,0.0340473890475032,F1
27,0.21589614633359275,0.21589614633359275,108,1.1072758421703062,0.5059385071406948,0.0,0.7269271572884017,0.8907056563901864,0.023249748696473158,F1
28,0.22252221028127617,0.22252221028127617,112,1.0924976222789848,0.4615833473046283,0.0,0.7202748998960368,0.8525236925225199,0.015574760085256243,F1
29,0.22830544843645148,0.22830544843645148,116,1.076302271303393,0.4106364986136402,0.0,0.6914882067566394,0.8109205794640845,0.01083784979753325,F1
30,0.23551575020369625,0.23551575020369625,120,1.0596938741221005,0.394794142320166,0.0,0.6077191749353522,0.7650665918054201,0.006965680306048244,F1
31,0.24256411045126622,0.24256411045126622,124,1.0331141303892217,0.3654727566952526,0.0,0.5766404765986612,0.7180327094599229,0.004390783654149661,F1
32,0.2495166344532126,0.2495166344532126,128,1.005035709561765,0.3001154620748257,0.0,0.5676568121082247,0.6643885131951079,0.002731855175839925,F1
33,0.2563067109606076,0.2563067109606076,132,0.9795648746287633,0.2746993839251792,0.0,0.5447885617069335,0.6035887483384322,0.001568905310686952,F1
34,0.2625749455447294,0.2625749455447294,136,0.9570671231025238,0.23204505371063552,0.0,0.533083595633102,0.5445416851484816,0.0009969455662038045,F1
35,0.26872797303479723,0.26872797303479723,140,0.9264694073274378,0.19973261401661072,0.0,0.5151175487240155,0.49066734898119335,0.0006162864942894507,F1
36,0.2755348372185334,0.2755348372185334,144,0.8905657465501846,0.16631824387719124,0.0,0.47237490247798253,0.44145868809310357,0.00034724609834268697,F1
37,0.28305819032957646,0.28305819032957646,148,0.845800632492077,0.10908668715051069,0.0,0.45168596966089736,0.38343801908521896,0.00019666696806163505,F1
38,0.037490050715129924,0.037490050715129924,0,1.3924896062664411,1.2486499057242602,1.3513289181205257,1.3603207343098822,1.3837927052382755,1.424675919189432,F2
39,0.04095203363946059,0.04095203363946059,4,1.3903548868376912,1.247662108967428,1.1994608889750495,1.3562266746213478,1.3791907490222326,1.3745670601627125,F2
40,0.048256567495543516,0.048256567495543516,8,1.3873029975980347,1.247332838912462,1.032028895634641,1.3555624740612289,1.374632697455812,1.3115699723232543,F2
41,0.05839829147342965,0.05839829147342965,12,1.383868663472184,1.2449509175494973,0.8356917059969059,1.3403799596175296,1.368546790089042,1.235743295837312,F2
42,0.0711369530951095,0.0711369530951095,16,1.3800133205029148,1.2402908230146266,0.6196654244167452,1.3148127801760745,1.3608273572665819,1.1537762510181317,F2
43,0.08519395052322477,0.08519395052322477,20,1.3757258748884795,1.2363936359446261,0.3753010890831844,1.3127401855171468,1.3511457768468338,1.0660222535113095,F2
44,0.10009542811766707,0.10009542811766707,24,1.3695113116232982,1.2316366627321982,0.15818343587457478,1.3082817786421224,1.3414589005969957,0.958839521688609,F2
45,0.11389522781391331,0.11389522781391331,28,1.3621834028669555,1.2149818909554246,0.03741510973461835,1.2953979726823346,1.3302664504357211,0.8671191715026884,F2
46,0.12660788182257773,0.12660788182257773,32,1.3538259463796585,1.1918341839881443,0.004088948478362179,1.2459816429560535,1.3148663671037655,0.7404013753495693,F2
47,0.13895074994135925,0.13895074994135925,36,1.3447240042446738,1.117347140493236,0.0002711711135924195,1.2301724843946014,1.2982131270480834,0.6222622560614006,F2
48,0.14935532009963845,0.14935532009963845,40,1.3362865705721145,1.0860438138486672,1.5377915099428686e-05,1.2132913343817773,1.2821306050216297,0.5286669695849907,F2
49,0.15926046609562505,0.15926046609562505,44,1.324610588540746,1.0018828756732852,1.0296266763617424e-06,1.180523903001232,1.2653286033303186,0.43148406632058584,F2
50,0.16941425815690106,0.16941425815690106,48,1.3105755021007475,0.903559177982133,5.962103401550187e-08,1.1803341107978835,1.2449269033365506,0.35306047384173245,F2
51,0.17988492453337884,0.17988492453337884,52,1.2973559385272422,0.8064810090772024,2.641475177649555e-09,1.1061016536287784,1.2209336311423684,0.2844218433784551,F2
52,0.19376893589702987,0.19376893589702987,56,1.2843294304227442,0.6739155042218843,0.0,0.9820799681059303,1.1914467886897058,0.20868945332224972,F2
53,0.20649251840902322,0.20649251840902322,60,1.2687954849161103,0.6555041479462853,0.0,0.9387747380296827,1.1505104653479554,0.15375682038518726,F2
54,0.21658030151350502,0.21658030151350502,64,1.2519929436956085,0.6401078588918584,0.0,0.8792128462287504,1.1124204893178107,0.10780661086389239,F2
55,0.22569566208463215,0.22569566208463215,68,1.2345068197984974,0.6129708852983187,0.0,0.8242561403248726,1.0733660707448747,0.07663874894683241,F2
56,0.23456492354013622,0.23456492354013622,72,1.215697762909778,0.5087176915567614,0.0,0.7929905503651378,1.0299684585752156,0.05647903043273082,F2
57,0.24520432085390326,0.24520432085390326,76,1.1960648769159838,0.38655854572128073,0.0,0.7051842437204402,0.981844332761398,0.04057067589505306,F2
58,0.2565824312390383,0.2565824312390383,80,1.1742560194258864,0.3419735054947676,0.0,0.6283849686529501,0.9193957239099354,0.026385058705568218,F2
59,0.26896816613780716,0.26896816613780716,84,1.151116139579079,0.2768975396413381,0.0,0.48812626943196147,0.843937420347613,0.016136440446433687,F2
60,0.28092531530169057,0.28092531530169057,88,1.1240142172335312,0.22563466317034048,0.0,0.47062827248594263,0.7607645220570126,0.010242780993788995,F2
61,0.29062679715533773,0.29062679715533773,92,1.096034968396647,0.20062442166485409,0.0,0.43007235768392793,0.6789178448100297,0.006098045138065008,F2
62,0.30017904353792874,0.30017904353792874,96,1.05973986119275,0.17079453477763817,0.0,0.40593800095039095,0.5827947832117024,0.0035521919769473083,F2
63,0.309337696914598,0.309337696914598,100,1.0245910812281551,0.13733196436421044,0.0,0.3812373646373758,0.4897662863472896,0.002039023800598261,F2
64,0.3185531347290654,0.3185531347290654,104,0.9844941353788506,0.11818226724337172,0.0,0.3639539787080948,0.3892116120773584,0.0011744352766454682,F2
65,0.3275438698348656,0.3275438698348656,108,0.9241585147991721,0.08913350628972774,0.0,0.34904404065824796,0.31397457277463525,0.0006946297855863781,F2
66,0.33606996032442604,0.33606996032442604,112,0.8545048283945668,0.08109303207353498,0.0,0.34077033090169356,0.23538634854495308,0.0003837467293258828,F2
67,0.3441059874592859,0.3441059874592859,116,0.7811596602521448,0.07254147966374648,0.0,0.3214043736681897,0.17739002422515882,0.00018955849326150092,F2
68,0.35157846885762634,0.35157846885762634,120,0.7023747838213348,0.06761329799038712,0.0,0.3085698965324372,0.13218044959954633,9.92189952039027e-05,F2
69,0.3590912702255888,0.3590912702255888,124,0.6077251701483024,0.046058112095951655,0.0,0.28238246048273397,0.08733066146136712,5.620273525214502e-05,F2
70,0.36795428881479997,0.36795428881479997,128,0.5031730105079751,0.034246227843117164,0.0,0.23947319119189844,0.053233696749936533,2.6633957201070014e-05,F2
71,0.37614101828972607,0.37614101828972607,132,0.3998975818818405,0.02880038553504194,0.0,0.21898807862543712,0.02997652560746332,1.3051890018068989e-05,F2
72,0.3834056619598203,0.3834056619598203,136,0.29042451350424586,0.021804096682570166,0.0,0.19316693438528632,0.014603605417362145,6.158852784026832e-06,F2
73,0.3903513185093271,0.3903513185093271,140,0.18129882397912334,0.01276452198702403,0.0,0.18083756089436065,0.006521204751422768,2.3229395800534874e-06,F2
74,0.3958791504730838,0.3958791504730838,144,0.11107493560988607,0.008093185309899253,0.0,0.17106366984137822,0.0028550518480729183,9.751450737571017e-07,F2
75,0.400310203845346,0.400310203845346,148,0.058268501818330806,0.004911012099042283,0.0,0.13568223334127996,0.0008731419880368133,4.977853690583697e-07,F2
76,0.028266146013655145,0.028266146013655145,0,1.3760829066808853,1.471331868910848,1.4177254647781463,1.2008252795001721,1.37000054930946,1.4114715093447219,F3
