,CDW,CDWOD,t,S00,S01,S02,S03,S04,S05,rid
0,0.010286120718742303,0.010286120718742303,0,1.297153883713043,1.4154142474432212,1.2297097076799972,1.1414167843789276,1.4142124022434954,1.3723188383681297,F1
1,0.011503109451499738,0.011503109451499738,4,1.2786682836656473,1.4154073514935634,1.2297097076799972,1.1414145814623091,1.4087424738909249,1.356926917264318,F1
2,0.014309604305156414,0.014309604305156414,8,1.2585645249561082,1.4154073514936873,1.2297097076799972,1.1396529945858884,1.4043646652268762,1.3356418635971443,F1
3,0.018035862505595843,0.018035862505595843,12,1.2267946583785894,1.4154073514933634,1.2297097076799972,1.1383741499160624,1.402732013192103,1.3181822364524358,F1
4,0.022232809022954336,0.022232809022954336,16,1.1888736263180502,1.4154073514915764,1.2296698792316987,1.131946248481501,1.39682357319499,1.3058742830679388,F1
5,0.027439391173813835,0.027439391173813835,20,1.1392909731306162,1.4154073514904402,1.2296666116977473,1.1171457930717072,1.3963864775905424,1.2977968365514987,F1
6,0.03265760761249072,0.03265760761249072,24,1.0825909169862677,1.415407351488255,1.2294610052142572,1.1027370942028547,1.3963864774978698,1.2974569899658372,F1
7,0.03843005169684908,0.03843005169684908,28,1.0215102645879583,1.4154073514897403,1.2286394631255146,1.094879847875555,1.3963864775580221,1.2864967815923598,F1
8,0.04404574070934549,0.04404574070934549,32,0.9722493104237555,1.4154073514900558,1.2283280818159716,1.0921435942767812,1.395416270063476,1.281287341700192,F1
9,0.0492374938975034,0.0492374938975034,36,0.9029009875633283,1.4154073514915944,1.227817322790791,1.0921435942767812,1.38634008284636,1.2811507387351826,F1
10,0.05591870633505595,0.05591870633505595,40,0.8274964266557976,1.4154073514907646,1.2270153117585585,1.0921048710862253,1.3554711601062086,1.2725771858412078,F1
11,0.06728988735281337,0.06728988735281337,44,0.7309241593645902,1.415407351497715,1.2253296205862938,1.0921048710862253,1.274708106801181,1.2350883877151901,F1
12,0.08481544565133879,0.08481544565133879,48,0.6028221033300328,1.4154073514755767,1.2235776534686194,1.0921048710862253,1.1910175786362744,1.1698084176637424,F1
13,0.1060314759869749,0.1060314759869749,52,0.4792968706880602,1.4154000152116057,1.2173099131595555,1.0921048710862253,1.0934308398046886,1.1044872249305475,F1
14,0.13151876892297945,0.13151876892297945,56,0.35020411578450095,1.4146990729726003,1.2119633341643448,1.0086877497438826,0.9391913919331679,1.047768689635776,F1
15,0.1683048188078689,0.1683048188078689,60,0.24059140828563305,1.4144287611911368,1.2022192780948886,0.7866376272443402,0.7634723761553228,0.9660321303764,F1
16,0.2143223175364121,0.2143223175364121,64,0.1665358956092274,1.4127150827633677,1.1567394452843418,0.4547611889673936,0.6288287254525976,0.8638108842145062,F1
17,0.26482897001019406,0.26482897001019406,68,0.1109660905308305,1.4052177110729538,1.0381583536389947,0.16905720200581234,0.5236040076588803,0.7338238443854248,F1
18,0.3109820629434237,0.3109820629434237,72,0.06361551510387504,1.3873573941677337,0.8922432767394614,0.06091812976073122,0.4364235468503371,0.6319305430375284,F1
19,0.34955186468690913,0.34955186468690913,76,0.025977886253314517,1.3745943227787194,0.7343342293287723,0.009623309274903265,0.28663478605843595,0.5944072373032323,F1
20,0.3791753103008863,0.3791753103008863,80,0.009183305832861238,1.3576867972529751,0.5166258240475016,0.0008503260698185402,0.22926405964271335,0.5918265876291754,F1
21,0.39954799080051634,0.39954799080051634,84,0.002337785988826124,1.306735728318758,0.3679304836774963,0.00025760643617479736,0.22774310572437975,0.5918265863851964,F1
22,0.4168103159314557,0.4168103159314557,88,0.0009088241909161767,1.2339680610174182,0.1841648472514715,0.00025760643617479736,0.21261913133435778,0.5918265844934515,F1
23,0.4347952699823832,0.4347952699823832,92,0.00029891460764324817,1.1601047049980773,0.04358628823419592,0.00020849346015789025,0.209086807208872,0.5918265849115577,F1
24,0.4473143790124317,0.4473143790124317,96,6.38971762078757e-05,1.0984225800694487,0.007851468109277573,6.40099129047149e-05,0.20908680628933382,0.5918265812281911,F1
25,0.45529824946100134,0.45529824946100134,100,1.2636009473778897e-05,1.0432955702327091,0.0018622130770288986,3.7122387336451204e-05,0.20908680631042267,0.5918265812952361,F1
26,0.4611893199835995,0.4611893199835995,104,2.604610769491792e-06,0.9896034949185455,0.0005836146954885104,1.3781970649008629e-05,0.20908680679877292,0.5918265832544306,F1
27,0.4668779430729855,0.4668779430729855,108,3.996764161196273e-07,0.9292674149183502,0.00028607065005554924,6.898079110831895e-06,0.2090868070857836,0.5918265844118068,F1
28,0.4714229579546925,0.4714229579546925,112,5.1716701142723635e-08,0.8986607332415663,0.00014486076752705503,2.2436471631970517e-06,0.20908680709092906,0.56411169050172,F1
29,0.47964622544570923,0.47964622544570923,116,1.8311270112995237e-09,0.8781325392039508,4.095171058399022e-05,9.017092417690604e-07,0.20909516718462728,0.45599940109668835,F1
30,0.4891895288063264,0.4891895288063264,120,0.0,0.8752452467054811,8.493430747722931e-06,1.7299025992263522e-07,0.15809074005589094,0.3938504087196721,F1
