,CDW,CDWOD,t,S00,S01,S02,S03,S04,S05,rid
0,0.03852878779400502,0.03852878779400502,0,1.5400756586713449,1.3108692016159174,1.4530635607710993,1.3657036946739651,1.523828043273899,1.5978991656087052,F1
1,0.04071772872246277,0.04071772872246277,4,1.5372368882027259,1.3108692016159174,1.422352709049606,1.3632881657460034,1.4897620145170445,1.5959475847980107,F1
2,0.04451479502872434,0.04451479502872434,8,1.5348888906828666,1.3108692016159174,1.407609138901562,1.360189141423085,1.449777042856487,1.5944170070584787,F1
3,0.048748903642099814,0.048748903642099814,12,1.533657409624244,1.3108692016159174,1.3827766497370748,1.357645427813171,1.4010027111105643,1.5931734819040988,F1
4,0.05425646549560708,0.05425646549560708,16,1.5327683358322908,1.3108692016159174,1.3365484615284322,1.354983467356055,1.3499428355834067,1.591815362461758,F1
5,0.060673749220462286,0.060673749220462286,20,1.5324002854662384,1.3108692016159174,1.2913562079498113,1.3520032328395062,1.3057337449685995,1.5896892550565387,F1
6,0.0672867583130696,0.0672867583130696,24,1.5323985110322638,1.3108692016159174,1.2416530962963572,1.349971382681245,1.2340495631563784,1.5859922581662562,F1
7,0.07510310164898021,0.07510310164898021,28,1.532136294458103,1.3108645185909609,1.2196216397246213,1.3451459017047673,1.1480855505551992,1.5841373349224608,F1
8,0.08107660896961469,0.08107660896961469,32,1.5295012513488224,1.3108645185909609,1.217946650400568,1.3398614024938906,1.0709825121853562,1.5830645748487135,F1
9,0.08798588287611556,0.08798588287611556,36,1.5262371429720842,1.3108645185909609,1.1770723914405776,1.3337913649185338,0.9861322512717765,1.581618450889961,F1
10,0.09683115602640155,0.09683115602640155,40,1.5218326765829964,1.305675628557767,1.114552341179639,1.3278345943528909,0.9146124955284445,1.5801714670966922,F1
11,0.10609420592808183,0.10609420592808183,44,1.5178738472228925,1.279136781292616,1.0660801548811436,1.3187178332895946,0.8471928404573723,1.5800006556180988,F1
12,0.11710207102525484,0.11710207102525484,48,1.5126973977130385,1.2387269591051118,1.005131060836149,1.304241180711754,0.7797910387211449,1.5788109654978306,F1
13,0.12874556820950414,0.12874556820950414,52,1.5070658198436313,1.151346106734724,0.9819274549204462,1.2840749380049803,0.712879049634442,1.5776591926257366,F1
14,0.14054879954249724,0.14054879954249724,56,1.5031784052244237,1.06766050908528,0.9812030286666077,1.257865934669634,0.6455128686753279,1.5712941367206503,F1
15,0.1517196169187716,0.1517196169187716,60,1.4993654728788883,0.9890520046378808,0.9812030286142752,1.2283448600099818,0.5795628658225818,1.5641707489706607,F1
16,0.16349278012104956,0.16349278012104956,64,1.4943450496566917,0.8912415331090875,0.9812030311976506,1.198944179253097,0.5120371036556051,1.5546002737884597,F1
17,0.17586507835012277,0.17586507835012277,68,1.489075859696973,0.7890905693569795,0.9812030316726699,1.1705347367689476,0.46070125857147487,1.5332875184856973,F1
18,0.18872236872450399,0.18872236872450399,72,1.483479507595386,0.6747503913223115,0.9812030322752756,1.1413550974489626,0.4181395928177974,1.514842381661068,F1
19,0.200009435116521,0.200009435116521,76,1.475972601071908,0.5832418593181049,0.9812030252868473,1.1098930926057067,0.38640118370928345,1.5056325851082435,F1
20,0.20993347162496181,0.20993347162496181,80,1.4618436443714118,0.521423221689221,0.9812030240730174,1.0780192925210312,0.35317158312595437,1.5034626319527993,F1
21,0.21743373768138297,0.21743373768138297,84,1.4451976079653537,0.5128638877590538,0.9812030243604433,1.0436408055843442,0.3153086833538171,1.4953724449892192,F1
22,0.22400317446190887,0.22400317446190887,88,1.4308298770118595,0.5084376716892492,0.981203024703126,1.010509852725764,0.27380167619971013,1.4853534251290406,F1
23,0.23118427307204317,0.23118427307204317,92,1.4132704283501158,0.49078068296977767,0.9812030250501755,0.9751035502403399,0.22845291203602847,1.4651858939864248,F1
24,0.23964381881350108,0.23964381881350108,96,1.394624223456639,0.48808337093662074,0.9226855233296707,0.9438433346016472,0.18757605892648505,1.4366420163213736,F1
25,0.2603150824850224,0.2603150824850224,100,1.3790900632000176,0.48808337093662074,0.6179091806753462,0.8961406927316307,0.14983862123130268,1.3942552766745153,F1
