,CDW,CDWOD,t,S00,S01,S02,S03,S04,S05,rid
0,0.018712863199684893,0.018712863199684893,0,1.2274210592926416,1.4776120882117236,1.2713705194395015,1.244790376546047,1.4629589351808447,1.4069884638755867,F1
1,0.019924461203811465,0.019924461203811465,4,1.2190501611791167,1.4766421341738343,1.2512080363279552,1.2428465857498747,1.4399955744431832,1.4059508343202363,F1
2,0.022911077469344666,0.022911077469344666,8,1.2112916986652238,1.4752205812321642,1.2321758703842347,1.2415664287751988,1.3969044957599293,1.4044602720873167,F1
3,0.027526505012379045,0.027526505012379045,12,1.2020839491199553,1.4735492292653039,1.219704242549391,1.2400944494853299,1.3223689614751715,1.4027215120540184,F1
4,0.03404636737309172,0.03404636737309172,16,1.1896043135582963,1.470996907487337,1.2045694879328341,1.2378573809199724,1.215979617388029,1.4008408359271431,F1
5,0.04353865393095804,0.04353865393095804,20,1.1704777631349588,1.4670599731907232,1.1796001077485194,1.2340038941647007,1.074176890539701,1.3993400581666608,F1
6,0.05627335766974694,0.05627335766974694,24,1.1385663096589014,1.4625049100105578,1.1572943883356832,1.2283099804922182,0.8795739356870659,1.395666832660541,F1
7,0.07352690224522562,0.07352690224522562,28,1.0810242234901464,1.4556145869035029,1.136003091942674,1.2231567164186885,0.6309293115518548,1.39054812460028,F1
8,0.09695374192605398,0.09695374192605398,32,0.9864291485054661,1.4431069365358542,1.109786903377608,1.215414334412553,0.2968614989215668,1.384001664190334,F1
9,0.12911595239259044,0.12911595239259044,36,0.7726809451922584,1.363986090868281,1.0382197844111833,1.2027097838489291,0.03639258683325289,1.3751126977180879,F1
10,0.1771879453553533,0.1771879453553533,40,0.3331914923145439,1.0933054546756913,0.9416230595488129,1.1688522613301633,1.0647502712793107e-05,1.3661828486219838,F1
11,0.2341589308011259,0.2341589308011259,44,0.05375130313686938,0.8770321341340086,0.8160788948300556,1.0240831047529735,0.0,1.3522315196008432,F1
12,0.2937201588009394,0.2937201588009394,48,0.0024478532055832985,0.6319749510085884,0.7311672666716095,0.6032274497642548,0.0,1.3284494722021203,F1
13,0.3552502910869965,0.3552502910869965,52,5.175787852053799e-05,0.4442652913647667,0.6154234808384716,0.17829402586240048,0.0,1.2866694524983848,F1
14,0.4122693612875718,0.4122693612875718,56,3.938858077097059e-07,0.20615263082269597,0.5346463777499256,0.0034869491378320566,0.0,1.221618019554213,F1
